count	opponentName	classification
1	モハメド・ハディディ	正当な未リンク(名簿に候補なし)
1	ズオ・ヨウミン	正当な未リンク(名簿に候補なし)
1	ベク マクソン	正当な未リンク(名簿に候補なし)
1	"清水""TOKAREV""靖弘"	正当な未リンク(名簿に候補なし)
1	ユン・テヒョン	正当な未リンク(名簿に候補なし)
1	増下智也	正当な未リンク(名簿に候補なし)
1	古谷研人	正当な未リンク(名簿に候補なし)
1	石井 織規	正当な未リンク(名簿に候補なし)
1	Ayrton瀬那	正当な未リンク(名簿に候補なし)
1	藤平泰地	正当な未リンク(名簿に候補なし)
1	山浦翔	正当な未リンク(名簿に候補なし)
1	林昌孝	正当な未リンク(名簿に候補なし)
1	充彦	正当な未リンク(名簿に候補なし)
1	ダミアン・トライナー	正当な未リンク(名簿に候補なし)
1	ヴィッタリー・リスニアク	正当な未リンク(名簿に候補なし)
1	シティサク・ペパヤタイ	正当な未リンク(名簿に候補なし)
1	カミロ・カストロ	正当な未リンク(名簿に候補なし)
1	片桐 滉晴	正当な未リンク(名簿に候補なし)
1	梅田光一郎	正当な未リンク(名簿に候補なし)
1	臼井 壮輔	正当な未リンク(名簿に候補なし)
1	Alexis leaugeois	正当な未リンク(名簿に候補なし)
1	Pierre meaume	正当な未リンク(名簿に候補なし)
1	Toufik DELLECI	正当な未リンク(名簿に候補なし)
1	Carlos GARCIA	正当な未リンク(名簿に候補なし)
1	Nico CARILLO	正当な未リンク(名簿に候補なし)
1	Namchieu Kunkhmer	正当な未リンク(名簿に候補なし)
1	Brandon Regalado	正当な未リンク(名簿に候補なし)
1	ライタイ・ムエタイプラザ	正当な未リンク(名簿に候補なし)
1	リッティデート・ウォースラポン	正当な未リンク(名簿に候補なし)
1	ショアン・ライト	正当な未リンク(名簿に候補なし)
1	サンムック・シッパポン	正当な未リンク(名簿に候補なし)
1	崔龍（チェ・ヨン）	正当な未リンク(名簿に候補なし)
1	金成植（キム・スンシク）	正当な未リンク(名簿に候補なし)
1	コンデット・シンパークコー	正当な未リンク(名簿に候補なし)
1	フェートパヤック・サックタウィン	正当な未リンク(名簿に候補なし)
1	チューチャイ・ポーチョーローソーン	正当な未リンク(名簿に候補なし)
1	ホセ・ダイナマイト・ガルシア	正当な未リンク(名簿に候補なし)
1	ポール・リー	正当な未リンク(名簿に候補なし)
1	ペートパヤック・ソースントン	正当な未リンク(名簿に候補なし)
1	ビッグベン・ノッパラットファーム	正当な未リンク(名簿に候補なし)
1	サーイベットノーイ・ギャットシーダー	正当な未リンク(名簿に候補なし)
1	チャーンビット・ギャットトーボーウボン	正当な未リンク(名簿に候補なし)
1	シッティーチョーク・ソーウポン	正当な未リンク(名簿に候補なし)
1	ユージン・エクレープルーン	正当な未リンク(名簿に候補なし)
1	ジャクシン・チューワッタナ	正当な未リンク(名簿に候補なし)
1	コンファーク・ルークメークロン	正当な未リンク(名簿に候補なし)
1	ジェームス・フラー	正当な未リンク(名簿に候補なし)
1	チュンチャイ・ゲオサムリット	正当な未リンク(名簿に候補なし)
1	ワンチャイ・テッドウドム	正当な未リンク(名簿に候補なし)
1	ダーンサイ・スイットオー	正当な未リンク(名簿に候補なし)
1	アーツナロン・ボーコソー	正当な未リンク(名簿に候補なし)
1	パヤックレック・ユッタキット	正当な未リンク(名簿に候補なし)
1	寺岡義洋	正当な未リンク(名簿に候補なし)
1	チェンタイノーイ・ソーゲッダリンチャイ	正当な未リンク(名簿に候補なし)
1	ジョイ・ダンカン	正当な未リンク(名簿に候補なし)
1	柳成業	正当な未リンク(名簿に候補なし)
1	プラウェー・チューワッタナ	正当な未リンク(名簿に候補なし)
1	朴俊伊	正当な未リンク(名簿に候補なし)
1	ジャルワット・オーエンジャイ	正当な未リンク(名簿に候補なし)
1	ジョー・セクストン	正当な未リンク(名簿に候補なし)
1	ケイゾウ松葉	正当な未リンク(名簿に候補なし)
1	寺田ヒロミ	正当な未リンク(名簿に候補なし)
1	大平祐人	正当な未リンク(名簿に候補なし)
1	岩間進	正当な未リンク(名簿に候補なし)
1	杉山忠夫	正当な未リンク(名簿に候補なし)
1	山上都乃	正当な未リンク(名簿に候補なし)
1	山岸愛子	正当な未リンク(名簿に候補なし)
1	Max McVicker	正当な未リンク(名簿に候補なし)
1	Sajad Sattari	正当な未リンク(名簿に候補なし)
1	Chris Cocores	正当な未リンク(名簿に候補なし)
1	幸太	正当な未リンク(名簿に候補なし)
1	奥山 幸太	正当な未リンク(名簿に候補なし)
1	スーパーボン	正当な未リンク(名簿に候補なし)
1	サミー・サナ	正当な未リンク(名簿に候補なし)
1	ソーグラー・ペッティンディーアカデミー	正当な未リンク(名簿に候補なし)
1	マイケル・コーラ	正当な未リンク(名簿に候補なし)
1	山口祐平	正当な未リンク(名簿に候補なし)
1	キングジョー	正当な未リンク(名簿に候補なし)
1	三浦 海人	正当な未リンク(名簿に候補なし)
1	美濃部 恵吾	正当な未リンク(名簿に候補なし)
1	信田智史	正当な未リンク(名簿に候補なし)
1	森脇公三	正当な未リンク(名簿に候補なし)
1	小暮一輝	正当な未リンク(名簿に候補なし)
1	ハンマー鈴木	正当な未リンク(名簿に候補なし)
1	石川 滉大	正当な未リンク(名簿に候補なし)
1	トーマス・サララ	正当な未リンク(名簿に候補なし)
1	マジェスキー・ザ・ハリケーン	正当な未リンク(名簿に候補なし)
1	西岡和久	正当な未リンク(名簿に候補なし)
1	ヴェレス・アダム	正当な未リンク(名簿に候補なし)
1	ゴーラン・ヴィダコビッチ	正当な未リンク(名簿に候補なし)
1	ソウレイマン・コナテ	正当な未リンク(名簿に候補なし)
1	リカルド・レッカ	正当な未リンク(名簿に候補なし)
1	ウイリアム・スリヤパイ	正当な未リンク(名簿に候補なし)
1	ルドルフ・ドゥリカ	正当な未リンク(名簿に候補なし)
1	カナ・ウォーワンチャイ	正当な未リンク(名簿に候補なし)
1	ダニエル・マルコ	判定不能(類似候補ありだが未確証)
1	宇野澤京佑	正当な未リンク(名簿に候補なし)
1	磯谷幸貴	正当な未リンク(名簿に候補なし)
1	ペットクラビー・ペットプームムエタイ	正当な未リンク(名簿に候補なし)
1	山田 忠洋	正当な未リンク(名簿に候補なし)
1	川口侑氣	正当な未リンク(名簿に候補なし)
1	祥太	正当な未リンク(名簿に候補なし)
1	タイガー キャットプートン	正当な未リンク(名簿に候補なし)
1	森 健太	正当な未リンク(名簿に候補なし)
1	七海 貴哉	正当な未リンク(名簿に候補なし)
1	七海貴哉	正当な未リンク(名簿に候補なし)
1	FU-MIN	正当な未リンク(名簿に候補なし)
1	木下竜輔	正当な未リンク(名簿に候補なし)
1	岡田将充	正当な未リンク(名簿に候補なし)
1	早川 淳也	正当な未リンク(名簿に候補なし)
1	marina	正当な未リンク(名簿に候補なし)
1	ジョン・ナムジュ	正当な未リンク(名簿に候補なし)
1	ルアン・サントス	正当な未リンク(名簿に候補なし)
1	KING皇平	正当な未リンク(名簿に候補なし)
1	松崎妖輔	正当な未リンク(名簿に候補なし)
1	小田遼太	正当な未リンク(名簿に候補なし)
1	不可視	正当な未リンク(名簿に候補なし)
1	三浦勝人	正当な未リンク(名簿に候補なし)
1	YANG DANIEL	正当な未リンク(名簿に候補なし)
1	土屋信志	正当な未リンク(名簿に候補なし)
1	英坊	正当な未リンク(名簿に候補なし)
1	高橋 宏幸	正当な未リンク(名簿に候補なし)
1	下東 悠馬	正当な未リンク(名簿に候補なし)
1	中村敏射	正当な未リンク(名簿に候補なし)
1	大嶋茂樹	正当な未リンク(名簿に候補なし)
1	菊地剛介	正当な未リンク(名簿に候補なし)
1	獅子丸修平	正当な未リンク(名簿に候補なし)
1	滑飛 シオン	正当な未リンク(名簿に候補なし)
1	滑飛シオン	正当な未リンク(名簿に候補なし)
1	長島明澄	正当な未リンク(名簿に候補なし)
1	木戸星翔	正当な未リンク(名簿に候補なし)
1	喜納健斗	正当な未リンク(名簿に候補なし)
1	北野貫太	正当な未リンク(名簿に候補なし)
1	ボム・ピンサヤーム	正当な未リンク(名簿に候補なし)
1	ケンナコーン・ダブランサラカム	正当な未リンク(名簿に候補なし)
1	パランラック・FELLOW	正当な未リンク(名簿に候補なし)
1	健太（E.S.G／挑戦者、元WBCムエタイ日本ウェルター級王者、元NJKFウェルター級＆スーパーウェルター級王者、元Krushスーパー・ウェルター級（70kg）王者）	正当な未リンク(名簿に候補なし)
1	トーンミーチャイ・FELLOW	正当な未リンク(名簿に候補なし)
1	シラー・Y’ZD	正当な未リンク(名簿に候補なし)
1	アルバン・バキヤ	正当な未リンク(名簿に候補なし)
1	リー・コ―ベル	正当な未リンク(名簿に候補なし)
1	UNAI CARO (ウナイ・カロ)	正当な未リンク(名簿に候補なし)
1	”ザ・ジョーカー”ステファン・キャンデル	正当な未リンク(名簿に候補なし)
1	ガントグトフ	正当な未リンク(名簿に候補なし)
1	高橋明	正当な未リンク(名簿に候補なし)
1	石田龍也	正当な未リンク(名簿に候補なし)
1	DJナックルハンマーyokko	正当な未リンク(名簿に候補なし)
1	中澤 諒香	正当な未リンク(名簿に候補なし)
1	ディーン・エグゼレブ	正当な未リンク(名簿に候補なし)
1	チョークディ・ポー.プラムック	正当な未リンク(名簿に候補なし)
1	フローレン・スクープ	正当な未リンク(名簿に候補なし)
1	鳥居剛	正当な未リンク(名簿に候補なし)
1	石島大悟	正当な未リンク(名簿に候補なし)
1	長堂嘉夢	正当な未リンク(名簿に候補なし)
1	三浦伸也	正当な未リンク(名簿に候補なし)
1	後藤 啓太	正当な未リンク(名簿に候補なし)
1	トニー・スカンザーノ	正当な未リンク(名簿に候補なし)
1	鮫島力	正当な未リンク(名簿に候補なし)
1	鶴田絋平	正当な未リンク(名簿に候補なし)
1	MEGUMI☆KICK SPARK	正当な未リンク(名簿に候補なし)
1	クボジム太郎	正当な未リンク(名簿に候補なし)
1	ゴングマン	正当な未リンク(名簿に候補なし)
1	Matthan Choinard	正当な未リンク(名簿に候補なし)
1	詠隆章	正当な未リンク(名簿に候補なし)
1	カノックワン・ルークノーンセーン	正当な未リンク(名簿に候補なし)
1	魔由美	正当な未リンク(名簿に候補なし)
1	輝浪	正当な未リンク(名簿に候補なし)
1	サッグモンコン・シッチューチョーク	正当な未リンク(名簿に候補なし)
1	スコッティ・バナン	正当な未リンク(名簿に候補なし)
1	イーゴー・グレイシー	正当な未リンク(名簿に候補なし)
1	太田拓真	正当な未リンク(名簿に候補なし)
1	イビカ・イビッチ	正当な未リンク(名簿に候補なし)
1	サンジン・カドゥンク	正当な未リンク(名簿に候補なし)
1	ネットパヤック サウン・アルハンペクマイ	正当な未リンク(名簿に候補なし)
1	JETペットマニーイーグル	正当な未リンク(名簿に候補なし)
1	馬木 樹里	正当な未リンク(名簿に候補なし)
